0 , 0.065 , 0.0022051 , 0.0449166 , 0 , 0.065 , 0.00523538 , 0.0270208 , 0.0219556 , 0.102994 , 0.0835887 , -0.493644 , 0.00522529 , 0.0268318 , 0.0228968 , 0.0985904 , 0.011038 , 0.0518606 , 0
0 , 0.065 , 0.00241127 , 0.0490161 , 0 , 0.065 , 0.00569186 , 0.028979 , 0.0236965 , 0.0925306 , 0.0904934 , -0.552714 , 0.00569921 , 0.0286824 , 0.0247067 , 0.0875361 , 0.0119714 , 0.0509049 , 0
0 , 0.065 , 0.00263272 , 0.0497739 , 0 , 0.065 , 0.00618456 , 0.0307217 , 0.0255812 , 0.0817482 , 0.0979757 , -0.525545 , 0.00621084 , 0.0303173 , 0.0266662 , 0.0770252 , 0.0129805 , 0.0498715 , 0
0 , 0.065 , 0.00287079 , 0.0503446 , 0 , 0.065 , 0.00671648 , 0.0322541 , 0.0276218 , 0.0715028 , 0.106081 , -0.499017 , 0.00676327 , 0.0317474 , 0.0287878 , 0.0670449 , 0.0140716 , 0.0487679 , 0.05
0 , 0.065 , 0.00312693 , 0.0509209 , 0 , 0.065 , 0.00729087 , 0.0335865 , 0.0298313 , 0.0617312 , 0.11486 , -0.47816 , 0.0073599 , 0.032982 , 0.031085 , 0.0574817 , 0.0152514 , 0.0475747 , 0.05
0 , 0.065 , 0.00340269 , 0.0514457 , 0 , 0.065 , 0.00791125 , 0.0347273 , 0.0322236 , 0.0523381 , 0.124366 , -0.461168 , 0.00800437 , 0.0340288 , 0.0335724 , 0.0482583 , 0.0165273 , 0.04628 , 0.05
0 , 0.065 , 0.00369976 , 0.0518934 , 0 , 0.065 , 0.00858141 , 0.0356834 , 0.0348138 , 0.0432551 , 0.134658 , -0.447145 , 0.00870065 , 0.0348939 , 0.0362655 , 0.0393154 , 0.0179073 , 0.0448748 , 0.05
0 , 0.065 , 0.00401998 , 0.0522599 , 0 , 0.065 , 0.00930548 , 0.0364605 , 0.0376184 , 0.0344256 , 0.145798 , -0.435821 , 0.00945302 , 0.0355824 , 0.0391815 , 0.030599 , 0.0193999 , 0.0433505 , 0.05
0 , 0.065 , 0.0043653 , 0.0525469 , 0 , 0.065 , 0.0100879 , 0.0370629 , 0.040655 , 0.0257964 , 0.157856 , -0.427117 , 0.0102661 , 0.0360983 , 0.0423386 , 0.0220566 , 0.0210145 , 0.0416978 , 0.05
0 , 0.065 , 0.00473786 , 0.0527565 , 0 , 0.065 , 0.0109336 , 0.0374944 , 0.0439426 , 0.0173153 , 0.170905 , -0.420997 , 0.011145 , 0.0364446 , 0.0457567 , 0.0136367 , 0.0227611 , 0.0399065 , 0.05
0 , 0.065 , 0.00513999 , 0.0528902 , 0 , 0.065 , 0.0118476 , 0.0377572 , 0.047502 , 0.00893112 , 0.185027 , -0.417438 , 0.012095 , 0.0366233 , 0.0494572 , 0.00528794 , 0.0246506 , 0.0379657 , 0.05
0 , 0.065 , 0.00557417 , 0.0529491 , 0 , 0.065 , 0.0128358 , 0.0378528 , 0.0513553 , 0.000592599 , 0.200308 , -0.416425 , 0.0131221 , 0.0366351 , 0.0534634 , -0.00304057 , 0.0266947 , 0.0358632 , 0.05
0 , 0.065 , 0.00604314 , 0.0529337 , 0 , 0.065 , 0.0139041 , 0.0377817 , 0.0555269 , -0.00775116 , 0.216842 , -0.417961 , 0.0142327 , 0.0364801 , 0.0578002 , -0.0113998 , 0.0289062 , 0.0335861 , 0.05
0 , 0.065 , 0.00654982 , 0.0528437 , 0 , 0.065 , 0.0150593 , 0.0375432 , 0.0600426 , -0.0161513 , 0.23473 , -0.422059 , 0.0154335 , 0.0361571 , 0.0624948 , -0.019841 , 0.0312989 , 0.0311201 , 0.05
0 , 0.065 , 0.00709742 , 0.0526787 , 0 , 0.065 , 0.0163085 , 0.0371356 , 0.0649307 , -0.0246593 , 0.254082 , -0.428748 , 0.0167321 , 0.0356639 , 0.0675765 , -0.0284159 , 0.0338876 , 0.02845 , 0.05
0 , 0.065 , 0.00768939 , 0.0524375 , 0 , 0.065 , 0.0176593 , 0.0365564 , 0.0702217 , -0.0333274 , 0.275016 , -0.438072 , 0.0181366 , 0.0349973 , 0.0730768 , -0.0371774 , 0.0366883 , 0.0255592 , 0.05
0 , 0.065 , 0.0083295 , 0.0521184 , 0 , 0.065 , 0.0191203 , 0.0358017 , 0.0759485 , -0.0422089 , 0.29766 , -0.450089 , 0.0196555 , 0.0341531 , 0.07903 , -0.0461792 , 0.0397186 , 0.0224298 , 0.05
0 , 0.065 , 0.00902183 , 0.0517195 , 0 , 0.065 , 0.0207005 , 0.0348668 , 0.0821466 , -0.0513585 , 0.322151 , -0.464872 , 0.0212985 , 0.033126 , 0.085473 , -0.0554766 , 0.0429972 , 0.0190423 , 0.05
0 , 0.065 , 0.00977083 , 0.0512379 , 0 , 0.065 , 0.0224097 , 0.0337458 , 0.0888545 , -0.0608322 , 0.348637 , -0.482511 , 0.0230755 , 0.0319093 , 0.0924458 , -0.0651268 , 0.0465445 , 0.0153758 , 0.05
0 , 0.065 , 0.0105813 , 0.0506704 , 0 , 0.065 , 0.0242585 , 0.0324315 , 0.0961137 , -0.0706884 , 0.377277 , -0.503111 , 0.0249978 , 0.0304956 , 0.0999913 , -0.075189 , 0.0503823 , 0.0114076 , 0.05
0 , 0.065 , 0.0114587 , 0.0500131 , 0 , 0.065 , 0.0262583 , 0.0309158 , 0.103969 , -0.0809874 , 0.40824 , -0.52679 , 0.0270772 , 0.0288758 , 0.108156 , -0.0857248 , 0.0545345 , 0.00711311 , 0.05
